,availability,society,total_sqft,bath,balcony,price,site_location,total_sqft_normalized,bhk,area_type_Carpet  Area,area_type_Plot  Area,area_type_Super built-up  Area
5864,1,103.27864328335374,1145.0,2.0,2.0,57.0,127.20015286503583,0.021885940578906086,2,False,False,True
5865,1,185.4453099500204,3900.0,5.0,1.0,550.0,119.87550605422624,0.07459202999751297,1,False,False,False
5866,1,128.2697082088187,1300.0,2.0,2.0,50.0,129.3833933781699,0.024851255954544585,2,False,False,False
5867,1,260.2985189315854,2475.0,4.0,3.0,326.0,111.73225076713372,0.04733025960857837,3,False,False,True
5868,1,127.11197661668707,2040.0,3.0,2.0,200.0,89.13909760352199,0.03900824548985097,3,False,False,True
5869,1,128.2697082088187,1200.0,1.0,0.0,150.0,105.73791510279806,0.022938149260584264,1,False,False,False
5870,1,128.2697082088187,2420.0,4.0,1.0,190.0,114.90455219645477,0.0462780509269002,1,False,True,False
5871,1,108.92925997273841,1216.0,2.0,1.0,80.0,127.46881591338116,0.023244246331617913,2,False,False,False
5872,1,112.11197661668707,1459.0,2.0,1.0,110.0,119.26804126549382,0.027893095597941498,3,False,False,True
5873,1,107.11197661668707,1622.0,2.0,0.0,80.0,112.96001309647973,0.031011459509096822,3,False,False,True
5874,1,84.9594502939431,1843.0,3.0,2.0,85.0,127.5440271809868,0.035239425302749136,3,False,False,True
5875,0,103.02011623125766,1274.0,2.0,1.0,81.0,92.08763538251834,0.0243538482141149,2,False,False,True
5876,1,128.2697082088187,600.0,1.0,1.0,52.0,94.5342384485924,0.01145950909682233,1,False,True,False
5877,1,103.16740852858892,1430.0,2.0,1.0,69.5,117.62663281478959,0.027338294656693005,3,False,False,True
5878,1,128.2697082088187,1800.0,2.0,0.0,280.0,129.01355928865337,0.03441678942434619,1,False,True,False
5879,1,53.86099730192542,1565.0,2.0,2.0,57.91,127.32722756928659,0.02992098869353944,3,False,False,True
5880,1,130.1857621889025,1670.0,3.0,2.0,160.0,136.4802947866206,0.031929750722197774,3,False,False,True
5881,1,103.42724561562883,1695.0,3.0,2.0,150.0,113.02809829574555,0.032408027395687856,3,False,False,True
5882,1,106.27864328335374,1410.0,2.0,2.0,75.0,116.69277914680937,0.026955673317900938,2,False,False,True
5883,1,128.2697082088187,1060.0,2.0,3.0,42.0,131.14501309647974,0.020259799889039812,2,False,False,True
5884,1,128.2697082088187,1120.0,2.0,2.0,50.0,106.13365614071516,0.021407663905416006,2,False,False,False
5885,1,128.2697082088187,880.0,2.0,0.0,50.0,98.58845290567461,0.01681620783991123,1,False,True,False
5886,0,77.0457621889025,1083.0,2.0,1.0,32.49,99.20744347013974,0.020699814428650685,2,False,False,True
5887,1,128.2697082088187,1435.0,3.0,3.0,57.2,108.4210694345079,0.02743394999139102,3,False,False,True
5888,1,128.2697082088187,1425.0,2.0,2.0,56.99,107.5617612566442,0.02724263932199499,3,False,False,True
5889,1,102.11197661668707,900.0,2.0,3.0,50.0,122.66265614071516,0.017198829178703297,2,False,False,True
5890,0,128.2697082088187,2400.0,5.0,2.0,93.0,107.69483588439802,0.045895429588108126,5,False,False,False
5891,0,77.46387822647418,693.0,1.0,1.0,34.3,129.4547314063389,0.01323869832220543,1,False,False,False
5892,1,128.2697082088187,600.0,3.0,1.0,90.0,102.49515614071515,0.01145950909682233,1,False,True,False
5893,0,98.7832199769325,2435.0,4.0,3.0,119.0,116.38768915281779,0.04656501693099424,4,False,False,True
5894,0,128.5132199769325,1920.0,3.0,2.0,150.0,105.16909760352199,0.03671251745709858,3,False,False,True
5895,0,74.32373814259485,630.0,1.0,1.0,47.0,106.44240478043567,0.012033441105010426,1,False,False,True
5896,1,48.08457926727495,1075.0,2.0,1.0,50.0,112.62994185500088,0.02054676589313386,3,False,False,True
5897,1,128.2697082088187,1200.0,5.0,0.0,101.0,116.1432507892095,0.022938149260584264,1,False,True,False
5898,1,100.55168151539404,705.0,1.0,1.0,55.0,121.21494267394452,0.013468271125480668,1,False,False,True
5899,0,128.2697082088187,1200.0,2.0,2.0,75.6,116.8588075156037,0.022938149260584264,3,False,False,True
5900,1,97.09597995716035,1532.0,2.0,2.0,62.0,119.01819482307779,0.029289663484532533,2,False,False,True
5901,1,130.4765614071516,1330.0,2.0,1.0,93.0,100.60804126549381,0.02542518796273268,2,False,False,True
5902,1,128.2697082088187,1200.0,3.0,1.0,210.0,119.60043872127746,0.022938149260584264,1,False,True,False
5903,1,108.23883710001749,1530.0,2.0,2.0,60.0,103.6047682496512,0.029251401350653326,3,False,False,False
5904,1,128.2697082088187,1105.0,2.0,2.0,42.0,96.8710694345079,0.021120697901321955,2,False,False,True
5905,1,128.2697082088187,1566.0,2.0,0.0,180.0,111.87881591338115,0.029940119760479042,1,False,True,False
5906,0,124.09648246251531,1630.0,3.0,1.0,95.1,117.36606943450789,0.031164508044613647,3,False,False,True
5907,1,128.2697082088187,1256.0,2.0,1.0,62.8,110.36258471214373,0.024009489009202044,2,False,False,False
5908,1,123.77864328335374,1200.0,6.0,2.0,180.0,113.33497772836965,0.022938149260584264,6,False,False,False
5909,1,100.81026567144606,1595.0,2.0,3.0,75.0,91.59313375673845,0.030494920701727535,3,False,False,False
5910,1,93.77148246251531,1000.0,2.0,2.0,53.0,110.07944581347604,0.01911193587266362,2,False,False,True
5911,1,128.2697082088187,1475.0,2.0,2.0,58.99,109.7227471920872,0.028199192668975148,3,False,False,True
5912,0,128.2697082088187,2400.0,5.0,3.0,285.0,103.94355928865335,0.045895429588108126,1,False,True,False
5913,0,40.03784155781442,1000.0,2.0,1.0,28.88,108.48526517769872,0.01911193587266362,2,False,False,True
5914,1,128.2697082088187,2360.0,4.0,1.0,650.0,104.4261124801427,0.045130186910524,1,False,True,False
5915,1,128.2697082088187,1737.0,2.0,3.0,95.0,128.30625432411435,0.033211532207151194,3,False,False,True
5916,0,40.03784155781442,1000.0,2.0,1.0,28.88,106.85522756928658,0.01911193587266362,2,False,False,True
5917,1,128.2697082088187,2100.0,4.0,2.0,150.0,120.40719619507131,0.04015610950622716,4,False,False,True
5918,1,128.2697082088187,3600.0,6.0,1.0,145.0,105.95171531702215,0.068852709915632,1,False,False,False
5919,1,82.1857621889025,883.0,2.0,1.0,50.0,104.23910391398687,0.016873601040730043,2,False,False,False
5920,1,128.2697082088187,1243.0,2.0,2.0,46.0,100.30171747926016,0.0237607851389872,2,False,False,True
5921,1,106.27864328335374,1776.0,2.0,3.0,75.0,104.61128070211353,0.033957643817795716,3,False,False,True
5922,0,90.07455138573178,1347.0,2.0,1.0,37.72,109.40414391087045,0.025750416100705935,3,False,False,True
5923,1,102.94530995002042,1330.0,2.0,2.0,55.0,94.40194185500087,0.02542518796273268,3,False,False,True
5924,1,128.2697082088187,600.0,2.0,1.0,120.0,103.30086425319236,0.01145950909682233,1,False,True,False
5925,1,128.2697082088187,3730.0,4.0,3.0,370.0,109.22884569124177,0.07133974861778042,4,False,False,False
5926,1,121.09597995716035,1459.0,3.0,2.0,135.0,118.93950978201526,0.027893095597941498,3,False,False,True
5927,0,77.46387822647418,2259.0,5.0,2.0,135.0,98.07415614071516,0.043197949149624076,4,False,False,True
5928,1,128.2697082088187,2700.0,4.0,1.0,160.0,109.4698018288741,0.05163474966998909,1,False,False,False
5929,1,128.2697082088187,1008.0,2.0,2.0,32.25,110.09902718098677,0.019264984408180443,2,False,False,True
5930,1,102.52864328335374,1200.0,2.0,2.0,52.5,120.72395675845158,0.022938149260584264,2,False,False,True
5931,0,181.77864328335374,2328.0,4.0,1.0,528.0,107.80887042642944,0.04451799276845669,4,False,False,True
5932,1,128.2697082088187,600.0,7.0,3.0,110.0,131.34637042642944,0.01145950909682233,1,False,True,False
5933,1,35.31799516207319,660.0,1.0,1.0,15.5,121.9853652091558,0.012607373113198523,2,False,False,True
5934,1,229.44891768077395,1800.0,2.0,2.0,250.0,118.45308471214373,0.03441678942434619,3,False,False,True
5935,1,229.44891768077395,3100.0,4.0,3.0,550.0,100.20663281478959,0.059287176445830383,4,False,False,True
5936,0,65.92627903333917,602.0,1.0,1.0,26.0,95.69802737375973,0.011497771230701536,1,False,False,True
5937,1,112.59288109445124,1710.0,3.0,2.0,100.0,119.12553748042043,0.03269499339978191,3,False,False,True
5938,1,96.45898246251531,1500.0,2.0,3.0,82.0,141.19959342447638,0.02867746934246523,3,False,False,True
5939,1,94.45898246251531,1539.0,3.0,2.0,60.0,117.52923844859242,0.029423580953109756,3,False,False,False
5940,1,128.2697082088187,806.0,3.0,1.0,128.0,101.27167958125085,0.015400508886380594,1,False,True,False
5941,0,49.165813943422656,1100.0,2.0,1.0,53.0,109.6178601368064,0.02102504256662394,3,False,False,True
5942,1,51.87343364353085,1151.0,2.0,1.0,49.0,103.98408471214373,0.022000726980543703,2,False,False,True
5943,1,128.2697082088187,920.0,2.0,1.0,46.0,103.79611248014271,0.01758145051749536,2,False,False,True
5944,1,91.6365614071516,1350.0,3.0,3.0,78.3,119.06597063617107,0.025807809301524747,3,False,False,True
5945,1,104.61197661668707,1200.0,2.0,2.0,65.0,103.49056847013973,0.022938149260584264,2,False,False,True
5946,1,128.2697082088187,1265.0,2.0,1.0,78.0,117.15219619507128,0.024181668611658474,2,False,False,True
5947,1,128.2697082088187,600.0,6.0,2.0,60.0,97.32490680638384,0.01145950909682233,1,False,True,False
5948,0,96.18930229615856,1700.0,3.0,2.0,93.5,112.68987225140931,0.032503682730385876,3,False,False,True
5949,1,128.2697082088187,1600.0,3.0,0.0,75.0,103.0567275692866,0.03059057603642555,1,False,False,False
5950,1,128.2697082088187,1550.0,4.0,1.0,120.0,118.06835870287857,0.02963402268944539,1,False,False,False
5951,1,116.81026567144606,1560.0,3.0,3.0,125.0,103.30129899785801,0.02982533335884142,3,False,False,False
5952,0,128.2697082088187,1000.0,5.0,3.0,98.0,140.16008351901496,0.01911193587266362,1,False,True,False
5953,1,57.98737921923548,1243.0,2.0,2.0,46.0,104.70072756928658,0.0237607851389872,2,False,False,True
5954,1,128.2697082088187,1200.0,4.0,1.0,160.0,128.33123640072031,0.022938149260584264,1,False,True,False
5955,1,92.33398246251531,1403.0,3.0,1.0,56.0,131.52008411134838,0.026821755849323718,3,False,False,True
5956,1,128.2697082088187,1010.0,2.0,1.0,40.39,84.3551904943271,0.01930324654205965,2,False,False,True
5957,1,87.75949123125766,1416.0,3.0,1.0,94.0,127.20015286503583,0.02707045971953856,3,False,False,True
5958,1,128.2697082088187,1628.0,2.0,2.0,68.0,148.16302838014798,0.031126245910734443,2,False,False,True
5959,1,128.2697082088187,1660.4,4.0,2.0,211.0,119.87550605422624,0.03174609247957759,1,False,True,False
5960,1,116.7068743880049,1680.0,3.0,2.0,125.0,116.59611248014271,0.03212106139159381,3,False,False,True
5961,1,104.11197661668707,1595.0,3.0,3.0,62.0,129.3833933781699,0.030494920701727535,3,False,False,True
5962,1,105.36740852858892,1507.0,2.0,3.0,95.0,111.73225076713372,0.028811386811042453,3,False,False,True
5963,1,159.38169424287463,2560.0,3.0,2.0,288.0,89.13909760352199,0.04895640029844464,3,False,False,True
5964,1,121.84872089546012,1949.0,3.0,1.0,133.0,105.73791510279806,0.03726731839834708,3,False,False,True
5965,1,128.2697082088187,800.0,2.0,1.0,175.0,114.90455219645477,0.015285722484742975,1,False,True,False
5966,0,40.03784155781442,1000.0,2.0,1.0,28.88,127.46881591338116,0.01911193587266362,2,False,False,False
5967,0,128.2697082088187,905.0,2.0,1.0,50.0,119.26804126549382,0.017294484513401313,2,False,False,True
5968,1,251.66693998421698,2480.0,3.0,2.0,245.0,112.96001309647973,0.04742591494327639,3,False,False,True
5969,1,128.2697082088187,1495.0,3.0,2.0,200.0,127.5440271809868,0.028581814007767214,3,False,False,True
5970,1,128.2697082088187,1605.0,3.0,3.0,105.0,92.08763538251834,0.030686231371123567,3,False,False,True
5971,1,128.2697082088187,1290.0,2.0,1.0,73.0,94.5342384485924,0.024659945285148553,2,False,False,False
5972,1,80.0132199769325,1100.0,2.0,1.0,60.0,117.62663281478959,0.02102504256662394,2,False,False,True
5973,1,128.2697082088187,2100.0,6.0,0.0,92.0,129.01355928865337,0.04015610950622716,6,False,False,True
5974,1,128.2697082088187,995.0,2.0,1.0,49.8,127.32722756928659,0.019016280537965603,2,False,False,True
5975,1,128.2697082088187,500.0,2.0,1.0,55.0,136.4802947866206,0.009546402402862008,1,False,True,False
5976,1,350.4223953233374,3526.0,4.0,3.0,598.0,113.02809829574555,0.06743701096210136,4,False,False,True
5977,1,94.23883710001749,1425.0,2.0,2.0,47.0,116.69277914680937,0.02724263932199499,3,False,False,True
5978,1,128.2697082088187,1455.0,2.0,2.0,55.0,131.14501309647974,0.027816571330183084,3,False,False,True
5979,1,77.40798441112472,550.0,1.0,1.0,23.0,106.13365614071516,0.010502955749842169,1,False,False,True
5980,1,77.81118597001225,1385.0,2.0,2.0,48.48,98.58845290567461,0.02647739664441086,3,False,False,True
5981,1,128.2697082088187,7000.0,4.0,2.0,210.0,99.20744347013974,0.13389833751028296,1,False,True,False
5982,1,128.2697082088187,4000.0,3.0,0.0,130.0,108.4210694345079,0.07650513669147328,5,False,False,True
5983,0,128.2697082088187,1060.0,2.0,1.0,53.0,107.5617612566442,0.020259799889039812,2,False,False,True
5984,1,128.2697082088187,1080.0,2.0,2.0,75.0,122.66265614071516,0.020642421227831876,3,False,False,True
5985,1,121.09597995716035,1783.0,3.0,2.0,125.0,107.69483588439802,0.03409156128637294,3,False,False,False
5986,0,102.7643745864898,1520.0,2.0,2.0,90.0,129.4547314063389,0.029060090681257294,3,False,False,True
5987,1,102.94530995002042,1060.0,2.0,1.0,55.0,102.49515614071515,0.020259799889039812,2,False,False,True
5988,1,51.87343364353085,1267.0,2.0,1.0,54.35,116.38768915281779,0.024219930745537677,2,False,False,True
5989,1,128.2697082088187,1155.0,2.0,2.0,55.0,105.16909760352199,0.022077251248302118,2,False,False,True
5990,1,147.06107815455658,2500.0,3.0,2.0,180.0,106.44240478043567,0.04780853628206845,1,False,False,False
5991,1,104.61197661668707,1240.0,2.0,1.0,65.0,112.62994185500088,0.02370339193816839,2,False,False,True
5992,1,98.02597995716035,1570.0,3.0,2.0,78.0,116.1432507892095,0.030016644028237456,3,False,False,True
5993,1,128.2697082088187,1019.0,2.0,1.0,45.9,121.21494267394452,0.01947542614451608,2,False,False,True
5994,1,98.70898246251531,1355.0,3.0,3.0,76.0,116.8588075156037,0.025903464636222763,2,False,False,True
5995,1,128.2697082088187,1537.0,3.0,2.0,110.0,119.01819482307779,0.02938531881923055,3,False,False,True
5996,1,109.94510331667347,4075.0,5.0,3.0,226.0,100.60804126549381,0.07793996671194353,4,False,False,True
5997,1,51.87343364353085,1550.0,3.0,3.0,52.45,119.60043872127746,0.02963402268944539,3,False,False,True
5998,1,94.66740852858892,1100.0,2.0,1.0,50.0,103.6047682496512,0.02102504256662394,2,False,False,False
5999,1,130.1857621889025,1750.0,3.0,2.0,150.0,96.8710694345079,0.033460236077366035,3,False,False,True
6000,0,97.63020663334694,1466.0,2.0,2.0,71.0,111.87881591338115,0.02802701306651872,2,False,False,True
6001,1,82.69272945790118,1550.0,3.0,2.0,72.5,117.36606943450789,0.02963402268944539,3,False,False,True
6002,1,89.31282274828008,2300.0,4.0,3.0,102.0,110.36258471214373,0.04398232289414781,3,False,False,True
6003,0,60.65515497501021,540.0,1.0,1.0,22.5,113.33497772836965,0.010311645080446137,1,False,False,True
6004,1,115.44530995002042,950.0,3.0,2.0,130.0,91.59313375673845,0.018155382525683456,1,False,True,False
6005,1,128.2697082088187,2800.0,7.0,1.0,250.0,110.07944581347604,0.05354785636394942,1,False,False,False
6006,1,128.2697082088187,1020.0,2.0,3.0,48.0,109.7227471920872,0.019494557211455682,2,False,False,True
6007,1,231.9531228143032,2880.0,3.0,2.0,501.0,103.94355928865335,0.05507834171911768,3,False,False,True
6008,1,127.01966082083845,1987.0,4.0,2.0,165.0,108.48526517769872,0.037994298942052,3,False,False,True
6009,1,91.83932164167686,1305.0,2.0,1.0,75.0,104.4261124801427,0.0249469112892426,2,False,False,True
6010,1,128.2697082088187,2100.0,3.0,1.0,125.0,128.30625432411435,0.04015610950622716,1,False,False,False
6011,0,128.2697082088187,1125.0,2.0,1.0,32.5,106.85522756928658,0.021503319240114022,2,False,False,False
6012,1,128.2697082088187,1225.0,2.0,2.0,49.5,120.40719619507131,0.023416425934074343,2,False,False,True
6013,1,128.2697082088187,1255.0,2.0,1.0,55.5,105.95171531702215,0.02399035794226244,2,False,False,True
6014,1,128.2697082088187,1191.0,2.0,1.0,90.0,104.23910391398687,0.022765969658127834,2,False,False,True
6015,1,128.2697082088187,3600.0,6.0,2.0,303.0,100.30171747926016,0.068852709915632,1,False,True,False
6016,0,128.2697082088187,1165.0,2.0,1.0,33.64,104.61128070211353,0.02226856191769815,2,False,False,False
6017,0,128.2697082088187,865.0,2.0,1.0,35.11,109.40414391087045,0.016529241835817183,2,False,False,True
6018,1,128.2697082088187,1850.0,2.0,2.0,88.0,94.40194185500087,0.03537334277132636,3,False,False,True
6019,1,64.15198724546568,497.0,1.0,1.0,17.0,103.30086425319236,0.009489009202043198,2,False,False,True
6020,0,87.85639532333741,1232.0,2.0,2.0,89.0,109.22884569124177,0.023550343402651566,2,False,False,True
6021,0,77.46387822647418,1732.0,3.0,3.0,85.73,118.93950978201526,0.033115876872453175,3,False,False,True
6022,1,96.98272945790119,1614.0,2.0,1.0,100.0,98.07415614071516,0.030858410973579997,3,False,False,True
6023,1,87.38169424287464,600.0,1.0,1.0,22.0,109.4698018288741,0.01145950909682233,2,False,False,False
6024,1,163.15485463750218,2072.0,4.0,2.0,155.0,110.09902718098677,0.039620439631918275,3,False,False,True
6025,1,60.666991231257654,919.0,2.0,2.0,34.0,120.72395675845158,0.01756231945055576,2,False,False,True
6026,1,128.2697082088187,2100.0,4.0,1.0,90.0,107.80887042642944,0.04015610950622716,1,False,False,False
6027,1,128.2697082088187,672.0,3.0,1.0,54.0,131.34637042642944,0.012836945916473762,4,False,False,False
6028,1,128.2697082088187,800.0,6.0,3.0,110.0,121.9853652091558,0.015285722484742975,8,False,False,False
6029,1,118.63020663334694,1200.0,3.0,1.0,150.0,118.45308471214373,0.022938149260584264,1,False,True,False
6030,1,140.9589824625153,2849.0,5.0,2.0,250.0,100.20663281478959,0.05448527864398998,4,False,False,True
6031,1,90.20898246251531,1000.0,2.0,2.0,42.0,118.73740746267693,0.01911193587266362,2,False,False,False
6032,1,109.03459402982672,1216.0,2.0,1.0,75.0,95.69802737375973,0.023244246331617913,2,False,False,True
6033,1,116.0878466555601,2245.0,4.0,2.0,154.0,119.12553748042043,0.04293011421246963,4,False,False,True
6034,0,107.60898246251531,1476.0,3.0,1.0,125.0,141.19959342447638,0.028218323735914753,3,False,False,True
6035,1,125.06430229615856,1852.0,3.0,2.0,130.0,117.52923844859242,0.03541160490520556,3,False,False,True
6036,0,128.2697082088187,1225.0,2.0,2.0,47.0,101.27167958125085,0.023416425934074343,2,False,False,True
6037,1,104.96530995002041,1597.0,3.0,1.0,67.12,109.6178601368064,0.030533182835606743,3,False,False,True
6038,0,114.24941855000874,2423.0,4.0,3.0,160.0,103.98408471214373,0.046335444127719005,3,False,False,True
6039,0,91.55598830834354,1152.0,2.0,1.0,90.0,103.79611248014271,0.02201985804748331,2,False,False,True
6040,1,128.2697082088187,1762.0,3.0,2.0,133.0,119.06597063617107,0.03368980888064128,3,False,False,True
6041,1,98.20898246251531,1400.0,3.0,2.0,92.0,103.49056847013973,0.026764362648504906,1,False,True,False
6042,1,82.69272945790118,1530.0,2.0,2.0,74.4,117.15219619507128,0.029251401350653326,3,False,False,True
6043,1,128.2697082088187,2400.0,6.0,3.0,400.0,97.32490680638384,0.045895429588108126,1,False,True,False
6044,1,51.87343364353085,1185.0,2.0,2.0,40.17,112.68987225140931,0.022651183256490213,2,False,False,True
6045,0,110.80598830834354,1890.0,3.0,2.0,108.0,103.0567275692866,0.036138585448910486,3,False,False,True
6046,1,128.2697082088187,1247.0,2.0,2.0,58.0,118.06835870287857,0.023837309406745614,3,False,False,True
6047,1,128.2697082088187,700.0,4.0,2.0,104.0,103.30129899785801,0.013372615790782652,1,False,True,False
6048,1,128.2697082088187,1000.0,6.0,3.0,275.0,140.16008351901496,0.01911193587266362,1,False,True,False
6049,1,128.2697082088187,1201.0,2.0,2.0,59.99,104.70072756928658,0.022957280327523866,2,False,False,True
6050,0,100.44530995002042,830.0,2.0,2.0,40.0,128.33123640072031,0.015859654492931072,2,False,False,False
6051,0,40.03784155781442,1165.0,2.0,1.0,30.29,131.52008411134838,0.02226856191769815,2,False,False,False
6052,1,102.94530995002042,1100.0,1.0,2.0,55.0,84.3551904943271,0.02102504256662394,2,False,False,True
6053,1,163.06718597001225,1890.0,2.0,2.0,93.0,127.20015286503583,0.036138585448910486,3,False,False,False
6054,1,97.81026567144606,1685.0,3.0,2.0,60.0,148.16302838014798,0.032216716726291825,3,False,False,True
6055,1,232.6393216416769,3131.0,4.0,3.0,349.0,119.87550605422624,0.059880239520958084,4,False,False,True
6056,1,128.2697082088187,1165.0,2.0,1.0,43.0,116.59611248014271,0.02226856191769815,2,False,False,True
6057,1,84.58398246251531,827.0,2.0,1.0,45.0,129.3833933781699,0.01580226129211226,2,False,False,True
6058,1,128.2697082088187,396.0,2.0,0.0,48.0,111.73225076713372,0.007556771441143272,1,False,True,False
6059,1,128.2697082088187,1200.0,4.0,3.0,179.0,89.13909760352199,0.022938149260584264,1,False,True,False
6060,1,98.11197661668707,635.0,1.0,0.0,26.0,105.73791510279806,0.012129096439708442,1,False,False,False
6061,1,109.03459402982672,4000.0,4.0,3.0,380.0,114.90455219645477,0.07650513669147328,1,False,False,False
6062,1,102.11197661668707,1050.0,2.0,1.0,50.0,127.46881591338116,0.02006848921964378,2,False,False,True
6063,1,128.2697082088187,600.0,4.0,3.0,76.0,119.26804126549382,0.01145950909682233,1,False,False,False
6064,0,128.2697082088187,1819.18,3.0,2.0,168.0,112.96001309647973,0.03478372328824779,3,False,False,True
6065,1,128.2697082088187,1500.0,3.0,3.0,125.0,127.5440271809868,0.02867746934246523,1,False,True,False
6066,1,128.2697082088187,1500.0,2.0,2.0,57.0,92.08763538251834,0.02867746934246523,3,False,False,True
6067,1,172.1119766166871,2850.0,4.0,3.0,470.0,94.5342384485924,0.054504409710929576,3,False,False,True
6068,1,105.77864328335374,1751.0,3.0,3.0,72.0,117.62663281478959,0.03347936714430564,3,False,False,True
6069,0,373.2388371000175,4750.0,6.0,1.0,1102.0,129.01355928865337,0.0908534368961757,4,False,False,True
6070,0,59.72690271364193,1020.0,2.0,1.0,40.89,127.32722756928659,0.019494557211455682,2,False,False,True
6071,1,90.52455138573178,1148.0,2.0,1.0,43.5,136.4802947866206,0.021943333779724895,2,False,False,True
6072,0,135.52584075769704,1856.0,3.0,2.0,135.0,113.02809829574555,0.03548812917296398,3,False,False,True
6073,1,128.2697082088187,1754.0,6.0,2.0,650.0,116.69277914680937,0.03353676034512445,1,False,True,False
6074,1,128.2697082088187,4273.0,3.0,2.0,1100.0,131.14501309647974,0.08172791796598497,1,False,True,False
6075,1,128.2697082088187,1060.0,2.0,1.0,49.27,106.13365614071516,0.020259799889039812,2,False,False,True
6076,1,128.2697082088187,1300.0,2.0,2.0,60.0,98.58845290567461,0.024851255954544585,2,False,False,False
6077,1,128.2697082088187,3000.0,4.0,0.0,100.0,99.20744347013974,0.05737406975187006,1,False,False,False
6078,1,102.74131774445806,1325.0,2.0,2.0,65.0,108.4210694345079,0.025329532628034664,2,False,False,True
6079,1,94.45898246251531,1261.0,2.0,2.0,61.0,107.5617612566442,0.02410514434390006,2,False,False,True
6080,1,128.2697082088187,1100.0,2.0,2.0,46.0,122.66265614071516,0.02102504256662394,2,False,False,True
6081,1,128.2697082088187,700.0,2.0,1.0,33.0,107.69483588439802,0.013372615790782652,2,False,False,False
6082,1,116.7068743880049,1675.0,2.0,2.0,135.0,129.4547314063389,0.03202540605689579,3,False,False,True
6083,1,128.2697082088187,3400.0,4.0,2.0,190.0,102.49515614071515,0.06502649652771135,1,False,True,False
6084,0,260.51321997693253,3260.0,5.0,3.0,388.0,116.38768915281779,0.0623481471561669,4,False,False,True
6085,1,128.2697082088187,1180.0,2.0,2.0,56.0,105.16909760352199,0.022555527921792197,2,False,False,True
6086,1,92.82312281430322,1160.0,2.0,2.0,45.0,106.44240478043567,0.022172906583000133,2,False,False,False
6087,1,128.2697082088187,1863.0,3.0,2.0,105.0,112.62994185500088,0.0356220466415412,4,False,False,True
6088,1,126.95898246251531,1914.0,3.0,2.0,149.0,116.1432507892095,0.036597731055460964,3,False,False,True
6089,1,106.94530995002042,1458.0,3.0,2.0,79.0,121.21494267394452,0.027873964531001893,3,False,False,True
6090,1,128.2697082088187,1200.0,4.0,2.0,115.0,116.8588075156037,0.022938149260584264,1,False,True,False
6091,1,128.2697082088187,1105.0,2.0,1.0,40.0,119.01819482307779,0.021120697901321955,2,False,False,False
6092,1,171.4589824625153,3035.0,5.0,3.0,220.0,100.60804126549381,0.058043657094756174,3,False,False,True
6093,1,128.2697082088187,1200.0,6.0,3.0,160.0,119.60043872127746,0.022938149260584264,1,False,True,False
6094,1,89.31282274828008,1662.0,3.0,2.0,90.0,103.6047682496512,0.03177670218668095,3,False,False,True
6095,1,96.98272945790119,1556.0,3.0,2.0,86.0,96.8710694345079,0.02974880909108301,3,False,False,True
6096,1,72.37968691154317,918.0,2.0,2.0,50.0,111.87881591338115,0.017543188383616154,2,False,False,True
6097,1,111.60653270001113,1455.0,2.0,1.0,98.0,117.36606943450789,0.027816571330183084,3,False,False,True
6098,1,128.2697082088187,1205.0,2.0,1.0,70.0,110.36258471214373,0.02303380459528228,2,False,False,True
6099,1,128.2697082088187,1194.0,2.0,1.0,65.0,113.33497772836965,0.022823362858946643,2,False,False,True
6100,1,128.2697082088187,1200.0,2.0,0.0,75.0,91.59313375673845,0.022938149260584264,1,False,True,False
6101,1,102.44530995002042,1100.0,2.0,2.0,52.0,110.07944581347604,0.02102504256662394,3,False,False,False
6102,1,93.13883710001748,1405.0,3.0,2.0,48.87,109.7227471920872,0.026860017983202922,3,False,False,True
6103,1,75.70345731334149,929.0,2.0,1.0,56.0,103.94355928865335,0.01775363011995179,2,False,False,True
6104,1,198.7089824625153,3436.0,5.0,2.0,341.0,108.48526517769872,0.06571521493753707,4,False,False,False
6105,1,128.2697082088187,1035.0,2.0,1.0,39.33,104.4261124801427,0.01978152321554973,2,False,False,True
6106,1,128.2697082088187,2100.0,4.0,3.0,92.0,128.30625432411435,0.04015610950622716,4,False,False,True
6107,0,56.3543084052696,1065.0,2.0,1.0,40.47,106.85522756928658,0.02035545522373783,2,False,False,True
6108,1,128.2697082088187,1500.0,6.0,3.0,150.0,105.95171531702215,0.02867746934246523,1,False,True,False
6109,1,128.2697082088187,1200.0,5.0,2.0,99.0,104.23910391398687,0.022938149260584264,1,False,True,False
6110,0,128.2697082088187,1093.0,2.0,1.0,32.78,100.30171747926016,0.020891125098046717,2,False,False,True
6111,1,93.95312281430321,1250.0,2.0,2.0,45.0,104.61128070211353,0.023894702607564423,2,False,False,False
6112,1,112.59288109445124,1680.0,3.0,3.0,105.0,109.40414391087045,0.03212106139159381,3,False,False,True
6113,1,102.11197661668707,1146.0,2.0,1.0,50.0,94.40194185500087,0.021905071645845688,2,False,False,True
6114,0,128.2697082088187,1250.0,2.0,3.0,58.0,103.30086425319236,0.023894702607564423,2,False,False,True
6115,0,62.12649498929009,1451.0,3.0,1.0,60.44,109.22884569124177,0.02774004706242467,3,False,False,True
6116,1,102.94530995002042,1424.0,2.0,3.0,55.0,118.93950978201526,0.027223508255055383,3,False,False,True
